session.ID	Message.ID	Message.Timestamp	Message.From	Message.Text	Annotation_Result
23	2	2016-03-09T23:20:01.262Z	agent	"Sure, what is the addresses of your pick up and drop off locations?"	request(pickup_location;dropoff_location)
23	3	2016-03-09T23:24:09.288Z	user	2 front street to 2312 n college road	inform(pickup_location=2 front street;dropoff_location=2312 n college road)
23	4	2016-03-09T23:44:36.663Z	agent	How many are going?	request(numberofpeople)
23	5	2016-03-09T23:49:39.872Z	user	4	inform(numberofpeople=4)
23	6	2016-03-09T23:58:37.967Z	agent	Pick date and time?	request(date;pickup_time)
23	7	2016-03-10T00:03:40.274Z	user	tonight at 1 am	inform(date=tonight;pickup_time=1am)
23	8	2016-03-10T00:17:04.462Z	agent	How many are going?	request(numberofpeople)
23	9	2016-03-10T00:19:42.453Z	user	4	inform(numberofpeople=4)
23	10	2016-03-10T01:04:17.874Z	agent	Could you please provide your city and state?	request(pickup_location_city;state)
23	11	2016-03-10T01:05:38.654Z	user	"wilmington, nc"	inform(pickup_location_city=wilmington;state=nc)
23	12	2016-03-10T01:21:23.107Z	agent	$9-13 is the price for an uberX. Would you like this option?	inform(car_type=uberX;cost=$9-13)	confirm_question()
23	13	2016-03-10T01:23:43.449Z	user	yes	confirm_answer()
23	14	2016-03-10T01:34:19.775Z	agent	I have confirmed your uber. Thank you.	inform(taskcomplete;car_type=uber;closing=Thank you)
24	1	2016-03-09T22:13:09.791Z	user	Would you send a driver to get me from the woodland park zoo at 3pm today?	request(taxi;pickup_time=3pm;pickup_location=woodland park zoo;date=today)
24	2	2016-03-09T22:20:18.226Z	agent	"Hi, I need to know your city and drop off locations."	request(pickup_location_city;dropoff_location;greeting=Hi)
24	3	2016-03-09T22:38:06.349Z	user	seattle and drop off at the space needle	inform(pickup_location_city=seattle;dropoff_location=space needle)
24	4	2016-03-09T22:55:26.012Z	agent	How many passengers will there be?	request(numberofpeople)
24	5	2016-03-09T23:06:10.003Z	user	2	inform(numberofpeople=2)
24	6	2016-03-10T00:29:44.513Z	agent	$11-14 is the price for an uberX. Would you like this option?	inform(car_type=uberX;cost=$11-14)	confirm_question()
24	7	2016-03-10T00:45:43.802Z	user	ok yes please	confirm_answer()
24	8	2016-03-10T00:56:17.165Z	agent	"I've booked your UberX ride, have a safe trip!"	inform(taskcomplete;car_type=uberX;closing=have a safe trip)
25	1	2016-03-09T22:58:42.345Z	user	Need a cab to take me grocery shopping	request(taxi)
25	2	2016-03-09T23:19:05.942Z	agent	Sure. What are the addresses of your pick up and drop off locations?	request(pickup_location;dropoff_location)
25	3	2016-03-09T23:22:41.253Z	user	123 my street to lowes foods one north college road	inform(pickup_location=123 my street;dropoff_location=lowes foods one north college road)
25	4	2016-03-09T23:31:38.714Z	agent	How many are going?	request(numberofpeople)
25	5	2016-03-09T23:33:08.544Z	user	2	inform(numberofpeople=2)
25	6	2016-03-09T23:44:36.600Z	agent	What date would you like me to look?	request(date)
25	7	2016-03-09T23:49:09.780Z	user	friday	inform(date=friday)
25	8	2016-03-10T00:04:14.548Z	agent	What time would you like a pickup?	request(pickup_time)
25	9	2016-03-10T00:05:56.782Z	user	4pm	inform(pickup_time=4pm)
25	10	2016-03-10T01:08:28.373Z	agent	Could you please provide a valid pickup location?	request(pickup_location)
25	11	2016-03-10T01:09:42.521Z	user	walmart off market street	inform(pickup_location=walmart off market street)
25	12	2016-03-10T01:21:47.137Z	agent	What city and state is this in?	request(pickup_location_city;state)
25	13	2016-03-10T01:22:43.246Z	user	"wilmington, nc"	inform(pickup_location_city=wilmington;state=nc)
25	14	2016-03-10T01:41:16.757Z	agent	$8-10 is the price for an uberX. Would you like this option?	inform(car_type=uberX;cost=$8-10)	confirm_question()
25	15	2016-03-10T01:46:43.963Z	user	yes	confirm_answer()
25	16	2016-03-10T01:48:42.440Z	agent	"Success, your uber has officially been booked."	inform(taskcomplete;car_type=uber)
26	1	2016-03-10T02:49:13.543Z	user	I need a taxi for tomorrow in Los Angeles	request(taxi;pickup_location_city=Los Angeles;date=tomorrow)
26	2	2016-03-10T03:58:38.022Z	agent	Could you please provide your pickup location?	request(pickup_location)
26	3	2016-03-10T04:03:14.317Z	user	"I'll be at the Griffith Observatory for pickup at 4pm, I need to go to LAX airport"	inform(pickup_location= Griffith Observatory;dropoff_location=LAX airport;pickup_time=4pm)
26	4	2016-03-10T04:18:57.239Z	agent	How many passengers will there be?	request(numberofpeople)
26	5	2016-03-10T04:22:43.300Z	user	"There will be two, I'm hoping it's less than 40 dollars as well"	inform(numberofpeople=2;other=hoping it's less than 40 dollars)
26	6	2016-03-10T04:44:50.664Z	agent	$34-45 is the price for an uberX. Would you like this option?	inform(car_type=uberX;cost=$34-45)
26	7	2016-03-10T04:48:42.517Z	user	"Yea I guess that will be close enough, thanks"	confirm_answer()
26	8	2016-03-10T05:00:13.787Z	agent	I have successfully booked your uber. Enjoy your ride.	inform(taskcomplete;car_type=uber;closing=Enjoy your ride)
27	1	2016-03-10T14:58:11.348Z	user	I need a car big enough for 6 to go from Disney World to the Wyngate Hotel in Orlando.	request(taxi;pickup_location=Disney World;dropoff_location=Wyngate Hotel;pickup_location_city=Orlando;numberofpeople=6)
27	2	2016-03-10T15:03:56.121Z	agent	I'm happy to help you today. What day would you like your taxi on?	greeting()	request(date)
27	3	2016-03-10T15:05:16.235Z	user	Saturday March 12	inform(date=Saturday March 12)
27	4	2016-03-10T15:09:12.823Z	agent	What time would you like me to search for?	request(pickup_time)
27	5	2016-03-10T15:12:45.101Z	user	7pm	inform(pickup_time=7pm)
27	6	2016-03-10T15:15:05.291Z	agent	The following rides are available for you :\r\n\r\nuberX $15-20\r\nuberXL $27-35\r\nUberSELECT $36-48\r\nuberX + Car Seat $23-27\r\nuberXL + Car Seat $35-42	inform(mc_list={car_type=uberX||cost=$15-20}#{car_type=UberXL||cost=$27-35}#{car_type=UberSELECT||cost=$36-48}#{car_type=uberX + Car Seat||cost=$23-27}#{car_type=uberXL + Car Seat||cost=$35-42})
27	7	2016-03-10T15:19:16.262Z	user	I will take the uberXL + Car Seat $35-42	inform(car_type= uberXL + Car Seat;cost=$35-42)
27	8	2016-03-10T15:22:58.763Z	agent	I have confirmed your uberXL. Thank you and have a safe trip.	inform(taskcomplete;car_type=uberXL;closing=Thank you and have a safe trip)
27	9	2016-03-10T15:24:39.918Z	user	thank you!	thanks()
27	10	2016-03-10T15:32:23.556Z	agent	Thank you.	thanks()
28	1	2016-03-09T22:41:45.382Z	user	Please reserve a taxi for 3 passengers Wednesday at 7:15 pm from JFK Airport to Radio City Music Hall	request(taxi;pickup_location=JFK Airport;dropoff_location=Radio City Music Hall;date=Wednesday;pickup_time=7:15pm;numberofpeople=3)
28	2	2016-03-09T23:19:05.814Z	agent	I found an uberX for $61-80. Would you like this option?	inform(car_type=uberX;cost=$61-80)	confirm_question()
28	3	2016-03-09T23:55:08.620Z	user	pro_2016-03-09T22-05-15_c22c40a0-b40f-476f-9e6c-eb540ba27a70	confirm_answer()
28	4	2016-03-10T00:03:28.456Z	agent	"Can you repeat your response, please."	confirm_question()
28	5	2016-03-10T00:06:40.855Z	user	Please reserve a taxi for 3 passengers Wednesday at 7:15 pm from JFK Airport to Radio City Music Hall	request(taxi;pickup_location=JFK Airport;dropoff_location=Radio City Music Hall;date=Wednesday;pickup_time=7:15pm;numberofpeople=3)
28	6	2016-03-10T00:49:17.333Z	agent	I found an uberX for $61-80. Would you like this option?	inform(car_type=uberX;cost=$61-80)	confirm_question()
28	7	2016-03-10T02:29:11.833Z	user	Yes please	confirm_answer()
28	8	2016-03-10T02:54:01.367Z	agent	Great. Can I have a name for the reservation?	request(name)
28	9	2016-03-10T02:56:44.011Z	user	Last name is Nancy Eggbreath.  Thank you.	inform(name=Nancy Eggbreath)	thanks()
28	10	2016-03-10T03:45:40.775Z	agent	I have confirmed your uberX. Thank you and have a safe trip.	inform(taskcomplete;car_type=uberX;closing=Thank you and have a safe trip)
28	11	2016-03-10T03:50:43.371Z	user	Thank you.  Have a good night.	thanks()	greeting()
28	12	2016-03-10T04:11:35.576Z	agent	Thank you.	thanks()
29	1	2016-03-10T02:20:44.857Z	user	"need to go to the battleship North Carolina saturday at 10am from the mcdonalds on market street in wilmington, nc"	request(taxi;pickup_location= mcdonalds on market street;pickup_location_city=wilmington;state=nc;dropoff_location=battleship North Carolina;date=saturday;pickup_time=10am)
29	2	2016-03-10T02:52:21.283Z	agent	Sure. How many passengers will there be?	request(numberofpeople)
29	3	2016-03-10T02:56:44.159Z	user	4	inform(numberofpeople=4)
29	4	2016-03-10T03:13:11.599Z	agent	$7-10 is the price for an uberX. Would you like this option?	inform(car_type=uberX;cost=$7-10)	confirm_question()
29	5	2016-03-10T03:17:12.054Z	user	yes	confirm_answer()
29	6	2016-03-10T03:39:09.803Z	agent	I have confirmed your uberX. Thank you and have a safe trip.	inform(taskcomplete;car_type=uberX;closing=Thank you and have a safe trip)
30	1	2016-03-09T23:00:46.247Z	user	Can I get several cabs sent to teh same address?	request(taxi)
30	2	2016-03-09T23:18:42.075Z	agent	"Yes, that is possible, would you like to book?"	confirm_question()
30	3	2016-03-09T23:23:11.250Z	user	yes need 3 cars at ilm airport tomorrow at noon to go to hilton downtown	request(taxi;pickup_location=ilm airport;dropoff_location=hilton downtown;date=tomorrow;pickup_time=noon;other=3 cars)
30	4	2016-03-09T23:44:47.107Z	agent	How many are going?	request(numberofpeople)
30	5	2016-03-09T23:49:09.842Z	user	9	inform(numberofpeople=9)
30	6	2016-03-10T00:05:32.687Z	agent	$6-8 is the price for each uberX. Would you like this option?	inform(car_type=uberX;cost=$6-8)	confirm_question()
30	7	2016-03-10T00:06:10.827Z	user	yes	confirm_answer()
30	8	2016-03-10T00:11:39.763Z	agent	I have confirmed your uber. Thank you.	inform(taskcomplete;car_type=uber;greeting=Thank you)
30	9	2016-03-10T00:15:10.179Z	user	great	closing()
30	10	2016-03-10T00:17:36.564Z	agent	Thank you.	thanks()
31	1	2016-03-09T23:51:14.431Z	user	Call a taxi for the drunk patron in the front of the building	request(taxi;other=for the drunk patron)
31	2	2016-03-10T01:10:00.736Z	agent	On what date would you like a taxi?	request(date)
32	1	2016-03-09T23:05:12.739Z	user	How do I know I am safe with a cabbie?	request(other=How do I know I am safe with a cabbie)
32	2	2016-03-09T23:14:43.811Z	agent	You are riding with uber if you book through us. They are known to be generally safe. Would you like a price estimate?	inform(other=You are riding with uber if you book through us. They are known to be generally safe)	confirm_question()
32	3	2016-03-09T23:23:39.205Z	user	yes please	confirm_answer()
32	4	2016-03-09T23:30:50.150Z	agent	What are the addresses of your pick up and drop off locations?	request(pickup_location;dropoff_location)
32	5	2016-03-09T23:31:40.644Z	user	"ilm airport to nhrmc in wilmington, nc"	inform(pickup_location=ilm airport;dropoff_location= nhrmc;pickup_location_city=wilmington;state=nc)
32	6	2016-03-09T23:51:05.994Z	agent	What date would you like me to look?	request(date)
32	7	2016-03-09T23:56:40.733Z	user	3\/15\/2016	inform(date=3\/15\/2016)
32	8	2016-03-10T00:04:28.416Z	agent	I also need a time and number of guests.	request(numberofpeople;pickup_time)
32	9	2016-03-10T00:05:10.741Z	user	2 at 1pm	inform(numberofpeople=2;pickup_time=1pm)
32	10	2016-03-10T00:42:38.702Z	agent	$9-13 is the price for an uberX. Would you like this option?	inform(car_type=uberX;cost=$9-13)	confirm_question()
32	11	2016-03-10T00:48:41.172Z	user	yes	confirm_answer()
32	12	2016-03-10T00:56:09.320Z	agent	"Your ride was confirmed, have a safe trip!"	inform(taskcomplete;closing=have a safe trip)
33	1	2016-03-10T02:12:13.325Z	user	Hi need a taxi	request(taxi;greeting=Hi)
33	2	2016-03-10T02:33:42.632Z	agent	"Hello! I'm happy to help today, what city are you located in? I'll also need your pick up and drop off destinations."	greeting(greeting=Hello! I'm happy to help today)	request(city;pickup_location;dropoff_location)
33	3	2016-03-10T03:34:04.182Z	user	San Diego. I would like to be dropped off to downtown.	inform(city=San Diego;dropoff_location=downtown)
33	4	2016-03-10T04:05:16.489Z	agent	On what date would you like a taxi?	request(date)
33	5	2016-03-10T04:12:13.791Z	user	Today	inform(date=today)
33	6	2016-03-10T04:44:50.370Z	agent	Could you please provide your pickup location?	request(pickup_location)
33	7	2016-03-10T04:47:08.701Z	user	starbucks on 5th ave	inform(pickup_location=starbucks on 5th ave)
33	8	2016-03-10T05:04:00.224Z	agent	What time would you like to be picked up?	request(pickup_time)
33	9	2016-03-10T05:05:44.269Z	user	Now	inform(pickup_time=now)
33	10	2016-03-10T05:17:07.583Z	agent	How many passengers will there be?	request(numberofpeople)
33	11	2016-03-10T05:18:53.572Z	user	2	inform(numberofpeople=2)
33	12	2016-03-10T05:49:43.912Z	agent	$4-5 is the price for an uberX. Would you like this option?	inform(cost=$4-5;car_type=UberX)	confirm_question()
33	13	2016-03-10T05:57:13.804Z	user	yes	confirm_answer()
33	14	2016-03-10T06:09:46.148Z	agent	I have successfully booked your uber. Enjoy your ride.	inform(taskcomplete;car_type=uber;closing=Enjoy your ride)
33	15	2016-03-10T06:11:14.408Z	user	thank you bye	thanks()
33	16	2016-03-10T06:16:08.760Z	agent	Thank you.	thanks()
34	1	2016-03-10T03:07:09.257Z	user	"Five of us need a ride tomorrow night from 3545 SW Elmgrove St. Seatle, WA 98126 to a party at 4131 SW Austin St. Seattle, WA 98136 at 6:30pm."	request(taxi;numberofpeople=5;pickup_time=night;date=tomorrow;pickup_location=3545 SW Elmgrove St;pickup_location_city=Seatle;state=WA;dropoff_location=4131 SW Austin St;dropoff_location_city=Seattle;date=WA;pickup_time=6:30pm)
34	2	2016-03-10T03:37:04.740Z	agent	I'd love to help with that. UberHOP would only cost $2 for that ride. Would you like to book that or explore other Uber options?	inform(cost= $2;car_type=UberHOP)	confirm_question()
34	3	2016-03-10T04:12:00.767Z	user	yes please book it	confirm_answer(car_type=UberHOP)
34	4	2016-03-10T04:27:26.021Z	agent	I have successfully booked your uber. Enjoy your ride.	inform(taskcomplete=uber;closing=Enjoy your ride)
35	1	2016-03-10T00:06:12.834Z	user	How can I order a taxi?	request(taxi)
35	2	2016-03-10T00:16:28.420Z	agent	"If you give me your information I can order one for you. What are the addresses of your pick up and drop off locations? I also need to know how many passengers you'll have, along with pick up time. Thank you."	request(pickup_location;dropoff_location;numberofpeople;pickup_time)
35	3	2016-03-10T00:17:52.502Z	user	"I would like one from Quadrangle Apartments in Waynesboro VA to Krogers on Arch Avenue.  Just one person, and pick up as soon as possible, please."	inform(pickup_location=Quadrangle Apartments;pickup_location_city=Waynesboro;state=VA;dropoff_location=Krogers on Arch Avenue;numberofpeople=one;pickup_time=as soon as possible)
35	4	2016-03-10T01:09:44.557Z	agent	$5-7 is the price for an uberX. Would you like this option?	inform(cost=$5-7;car_type=uberX)	confirm_question()
35	5	2016-03-10T13:03:15.341Z	user	"Yes, Please.  How long do you think before it shows up?"	confirm_answer()	request(pickup_time)
35	6	2016-03-10T13:07:19.850Z	agent	Your uberX was confirmed at 8:08 PM. Thank you.	inform(taskcomplete;car_type=uberX;pickup_time=8:08 Pm;closing=Thank you)
35	7	2016-03-10T13:07:43.905Z	user	Thank you!  :)	thanks()
35	8	2016-03-10T13:17:40.981Z	agent	Thank you.	thanks()
36	1	2016-03-09T23:16:15.270Z	user	"Hello!, i am hoping to book a taxi?"	greeting()	request(taxi)
36	2	2016-03-09T23:30:58.635Z	agent	You sure can. Lets start with your pick up and drop off locations?	request(pickup_location;dropoff_location)
37	1	2016-03-09T22:08:41.188Z	user	"Hi, can you get me a Taxi to pick me up at the San Antonio Airport?"	inform(pickup_location=San Antonio Airport;greeting=Hi)
37	2	2016-03-09T22:14:03.829Z	agent	On what date would you like the taxi?	request(date)
37	3	2016-03-09T22:18:38.073Z	user	"I would like it to arrive around 10:00 AM on Friday, March 11th."	inform(date= March 11th)
37	4	2016-03-09T22:22:02.581Z	agent	I also need your drop off location.	request(dropoff_location)
37	5	2016-03-09T22:28:19.113Z	user	I'd like to be dropped off at the Bexar County Courthouse in San Antonio.	inform(dropoff_location=Bexar County Courthouse;dropoff_location_city=San Antonio )
37	6	2016-03-09T22:32:29.539Z	agent	"An UberX would cost 13-17, uberXL 23-30, and uberSELECT 37-48. Would you like to get one of those?"	inform(mc_list={car_type=UberX||cost=13-17}#{car_type=Uber23-30||cost=37-48})	multiple_choice(mc_list)
37	7	2016-03-09T23:08:22.386Z	user	I'll take the UberX please.	inform(car_type=UberX)
37	8	2016-03-09T23:17:47.637Z	agent	"One last thing, I need your number of passengers."	request(numberofpeople)
37	9	2016-03-09T23:19:53.813Z	user	Just one	inform(numberofpeople=1)
37	10	2016-03-09T23:37:25.326Z	agent	I have booked your uberX. Thank you.	inform(taskcomplete;car_type=uberX;closing=Thank you)
37	11	2016-03-09T23:40:09.961Z	user	Thanks	thanks()
37	12	2016-03-10T00:06:34.901Z	agent	Thank you.	thanks()
